(150.03265464954802, 2.8384122196171115)
(203.26849603045738, 16.956948450771197)
(15.92864025404113, -0.4108261894296321)
(342.50618362492753, 63.341973731454594)
(21.01836828243022, 0.7407557456812208)
(10.662099443893888, 41.299128966857)
(8.561960672555184, 2.413757687675684)
(149.80397797393113, 2.2613977979269606)
(46.16220083602339, -0.2344025466652794)
(322.5970804427473, -7.051971969237244)
(11.218440505135485, 41.82081914836993)
(124.19352510699862, 50.06230345076863)
(138.95008323668338, 29.82815242427367)
(178.18157366109492, 0.9402977030630029)
(355.2874225305762, 0.009485077971945376)
(234.34950350806406, 2.354915522029742)
(46.163936458413446, -0.23190797727009257)
(149.66365008240913, 1.6930262514020595)
(162.34094898690125, 51.05607379808602)
(33.04559931424844, 0.44037150004248143)
(40.440935165833174, -8.401735427784246)
(330.34460953463486, 0.22437808247034313)
(10.733259225639113, 41.20917754812401)
(49.23622924694334, -0.04153656395836948)
(38.52245124367802, -0.4686802483205965)
(54.73635628278524, -0.08779118951906942)
(11.142801472098734, 41.848398715237465)
(12.566590706092086, -0.6371375258298166)
(83.84070594771333, -5.317575886103413)
(324.11660946107725, 0.7031719524768199)
(1.5913527102907172, -0.07232867858890778)
(185.47874710841043, 4.470738109240699)
(29.510226708783183, -0.9365750209397009)
(143.4841852312158, 55.23652819165401)
(190.30537456182466, 10.155648277035779)
(345.8826539879722, 0.6117005196642097)
(31.461148846542958, -9.841092096953915)
(161.77239321880776, 17.28966961402477)
(347.4014208836002, 0.01250422388292842)
(4.634586464506301, 16.43559393309046)
(10.71007110547055, 41.2911104816085)
(23.530772251066285, 30.779423632211515)
(1.2242611264561942, -1.0457178585855407)
(124.99272538815667, 42.15738932658149)
(11.52877205399528, 40.7097236542485)
(161.97133028722178, 11.837584454684956)
(355.08781764190195, 0.9422171083857305)
(195.2600906826098, 28.02278393455524)
(150.63477502074656, 1.6838929166346617)
(166.49304063993802, 3.21143937387221)
(54.73099798192184, -0.08794775432619702)
(150.42002756748158, 55.895776914551504)
(347.40134807702907, 0.014413383153405545)
(245.8088310367831, 7.346819757072808)
(149.7519888063119, 2.0678923154329567)
(185.47904019948044, 4.459718842686243)
(355.08781764190195, 0.9422171083857305)
(3.394533375741215, -9.854536824851579)
(150.18313906696568, 2.031365315150481)
(45.945250915894064, -1.109694032083124)
(33.038255070914396, 0.43833899111763414)
(24.62316082297769, -0.09318859522454087)
(19.592721848114742, 38.57943637363702)
(24.62316082297769, -0.09318859522454087)
(355.27680529494165, 0.013340058620636667)
(12.566590706092086, -0.6371375258298166)
(40.128062776861455, -8.238364816622763)
(312.46537389518625, -0.20522812947620997)
(359.5824284098715, -0.1542556234579711)
(149.73183200469003, 1.9048573590198428)
(41.641610049105395, -0.2473217767364051)
(211.07577368320767, 5.327955329627969)
(23.562707581977747, 30.545321265450166)
(313.52104426816834, -0.08803440980133657)
(40.67588631465979, -0.01928471009492538)
(149.589448986254, 1.6509324619243273)
(113.73424509902502, 37.27150428653973)
(29.786186163859455, -0.8144584557059136)
(202.9570482329063, 35.0461200155466)
(317.81643358469694, -1.2422862957526775)
(40.44381960541943, -8.403814522877267)
(11.473664030280927, 41.92170017137926)
(205.61131369902083, -0.4271381820311418)
(34.363852241835936, -5.219191620615263)
(11.940105820240953, -0.008104639958635853)
(138.2906839170594, 59.332916006923206)
(174.7375618701461, 63.482559193121716)
(40.66963612399844, -0.004888002374326736)
(312.4717436566929, -0.19578475928024092)
(175.8949710120713, -1.7483341902886878)
(11.512651339052317, 40.70497101416733)
(21.018369230492933, 0.740753559426609)
(27.37769056262365, -0.8151546341328872)
(167.59217584020615, 28.16051188553186)
(13.365404599860607, 39.82935706601045)
(40.66919648908866, -0.008140690547736232)
(11.042677540650294, 41.565658163541364)
(41.6416069997756, -0.24745287403032287)
(40.058602712956755, -1.6252971584484612)
(113.29293230723505, 25.596799947722264)
